,Title,CharName,Role,MainCouple,ActorName,Gender,Image
1824,When A Man's in Love,SeoMiDo,Main Role,Yes,ShinSeKyung,Female,https://i.mydramalist.com/ZQkkj_5c.jpg
1825,The Bride of Habaek,YoonSoAh,Main Role,Yes,ShinSeKyung,Female,https://i.mydramalist.com/ZQkkj_5c.jpg
1826,Moment at Eighteen,MaHwiYoung,Main Role,No,ShinSeungHo,Male,https://i.mydramalist.com/6LYyOc.jpg
1827,A-Teen,NamSiWoo,Main Role,No,ShinSeungHo,Male,https://i.mydramalist.com/6LYyOc.jpg
1828,"I  Do, I Do",,Support Role,No,ShinSeungHwan,Male,https://i.mydramalist.com/oERJxc.jpg
1829,Myung Wol the Spy,BangGukBong,Support Role,No,ShinSeungHwan,Male,https://i.mydramalist.com/oERJxc.jpg
1830,Reply 1997,MoYooJung,Main Role,No,ShinSoYool,Female,https://i.mydramalist.com/dW5Y0_5c.jpg
1831,Ugly Alert,ShinJooYeong,Main Role,No,ShinSoYool,Female,https://i.mydramalist.com/dW5Y0_5c.jpg
1832,Perfume,SeoYiDo,Main Role,Yes,ShinSungRok,Male,https://i.mydramalist.com/44Rndc.jpg
1833,The Last Empress,LeeHyuk,Main Role,Yes,ShinSungRok,Male,https://i.mydramalist.com/44Rndc.jpg
1834,You Who Came from the Stars,LeeJaeKyung,Support Role,No,ShinSungRok,Male,https://i.mydramalist.com/44Rndc.jpg
1835,Trot Lovers,JoGeunWoo,Main Role,No,ShinSungRok,Male,https://i.mydramalist.com/44Rndc.jpg
1836,Moorim School,ChaeYoon,Support Role,No,ShinSungWoo,Male,https://i.mydramalist.com/kVbYrc.jpg
1837,"Meow, the Secret Boy",KimSolAh,Main Role,Yes,ShinYeEun,Female,https://i.mydramalist.com/25K5V_5c.jpg
1838,More Than Friends,KyungWooYeon,Main Role,Yes,ShinYeEun,Female,https://i.mydramalist.com/25K5V_5c.jpg
1839,A-Teen,DoHaNa,Main Role,Yes,ShinYeEun,Female,https://i.mydramalist.com/25K5V_5c.jpg
1840,He Is Psychometric,YoonJaeIn,Main Role,Yes,ShinYeEun,Female,https://i.mydramalist.com/25K5V_5c.jpg
1841,Oh My Venus,"KimYoungHo,JohnKim",Main Role,Yes,SoJiSub,Male,https://i.mydramalist.com/p0pErc.jpg
1842,The Master's Sun,"JooJoongWon,JooGoon",Main Role,Yes,SoJiSub,Male,https://i.mydramalist.com/p0pErc.jpg
1843,Terius Behind Me,"KimBon,Terius,WangJungNam",Main Role,Yes,SoJiSub,Male,https://i.mydramalist.com/p0pErc.jpg
1844,Lovestruck in the City,SeoRinYi,Main Role,No,SoJuYeon,Female,https://i.mydramalist.com/kdxZv_5c.jpg
1845,Dr. Romantic 2,YoonAhReum,Support Role,No,SoJuYeon,Female,https://i.mydramalist.com/kdxZv_5c.jpg
1846,A Love So Beautiful,ShinSolYi,Main Role,Yes,SoJuYeon,Female,https://i.mydramalist.com/kdxZv_5c.jpg
1847,Heartstrings,JungYoonSoo,Main Role,No,SoYiHyun,Female,https://i.mydramalist.com/qxvvB_5c.jpg
1848,Who Are You,DetectiveYangShiOn,Main Role,Yes,SoYiHyun,Female,https://i.mydramalist.com/qxvvB_5c.jpg
1849,Cheongdamdong Alice,SeoYoonJoo,Main Role,No,SoYiHyun,Female,https://i.mydramalist.com/qxvvB_5c.jpg
1850,Backstreet Rookie,JungEunByul,Main Role,No,SolBin,Female,https://i.mydramalist.com/1LePzc.jpg
1851,Coffee House,,Support Role,No,SonSeBin,Female,https://i.mydramalist.com/OxegPc.jpg
1852,Cruel City,MinHongKi,Main Role,No,SonChangMin,Male,https://i.mydramalist.com/1lQkb_5c.jpg
1853,When the Camellia Blooms,ChoiHyangMi,Support Role,No,SonDamBi,Female,https://i.mydramalist.com/rOm82c.jpg
1854,The Light in Your Eyes,"KimYoungSoo,LeeMinSoo",Main Role,No,SonHoJun,Male,https://i.mydramalist.com/BNjpR_5c.jpg
1855,Terius Behind Me,"JinYongTae,JungInSoo,WangMiNam",Main Role,No,SonHoJun,Male,https://i.mydramalist.com/BNjpR_5c.jpg
1856,Go Back Couple,ChoiBanDo,Main Role,Yes,SonHoJun,Male,https://i.mydramalist.com/BNjpR_5c.jpg
1857,Was It Love?,OhDaeOh,Main Role,Yes,SonHoJun,Male,https://i.mydramalist.com/BNjpR_5c.jpg
1858,Baby-faced Beauty,AssistantManagerJangMiSoon,Support Role,No,SonHwaRyung,Female,https://i.mydramalist.com/1lz2R_5c.jpg
1859,Strongest Deliveryman,"ChoiYunJi,Yogainstructor]",Support Role,No,SonJiHyun,Female,https://i.mydramalist.com/XbL4nc.jpg
1860,Familiar Wife,ChaBongHee,Support Role,No,SonJongHak,Male,https://i.mydramalist.com/Z2KZj_5c.jpg
1861,Flower of Evil,BaekManWoo,Support Role,No,SonJongHak,Male,https://i.mydramalist.com/Z2KZj_5c.jpg
1862,Dinner Mate,JinNohEul,Main Role,No,SonNaEun,Female,https://i.mydramalist.com/WlyZl_5c.jpg
1863,Twenty Again,OhHyeMi,Support Role,No,SonNaEun,Female,https://i.mydramalist.com/WlyZl_5c.jpg
1864,Cinderella and the Four Knights,ParkHyeJi,Main Role,No,SonNaEun,Female,https://i.mydramalist.com/WlyZl_5c.jpg
1865,Eulachacha Waikiki,BongDooShik,Main Role,No,SonSeungWon,Male,https://i.mydramalist.com/e5V3E_5c.jpg
1866,Touch Your Heart,YooYeoReum,Support Role,No,SonSungYoon,Female,https://i.mydramalist.com/EJQpbc.jpg
1867,To My Star,KangSeoJoon,Main Role,Yes,SonWooHyun,Male,https://i.mydramalist.com/pYPey_5c.jpg
1868,Personal Taste,ParkGaeIn,Main Role,Yes,SonYeJin,Female,https://i.mydramalist.com/vgnXX_5c.jpg
1869,Crash Landing on You,"YoonSeRi,SamSuk",Main Role,Yes,SonYeJin,Female,https://i.mydramalist.com/vgnXX_5c.jpg
1870,Something in the Rain,YoonJinAh,Main Role,Yes,SonYeJin,Female,https://i.mydramalist.com/vgnXX_5c.jpg
1871,Fight For My Way,BaekSeolHee,Main Role,No,SongHaYoon,Female,https://i.mydramalist.com/pv0N8c.jpg
1872,Devilish Joy,JooKiBeum,Main Role,Yes,SongHaYoon,Female,https://i.mydramalist.com/pv0N8c.jpg
1873,Dream Knight,JooInHyung,Main Role,Yes,SongHaYoon,Female,https://i.mydramalist.com/pv0N8c.jpg
1874,Heartstrings,KimSukHyun,Main Role,No,SongChangEui,Male,https://i.mydramalist.com/Wl72X_5c.jpg
1875,"That Winter, The Wind Blows",OhYoung,Main Role,Yes,SongHyeKyo,Female,https://i.mydramalist.com/Qrn7v_5c.jpg
1876,Descendants of the Sun,Dr.KangMoYeon,Main Role,Yes,SongHyeKyo,Female,https://i.mydramalist.com/Qrn7v_5c.jpg
1877,Encounter,ChaSooHyun,Main Role,Yes,SongHyeKyo,Female,https://i.mydramalist.com/Qrn7v_5c.jpg
1878,Clean With Passion For Now,"ChoiHaIn,ChoiDaniel",Main Role,No,SongJaeRim,Male,https://i.mydramalist.com/wVR1Jc.jpg
1879,Nail Shop Paris,"Kay,KangJongHyuk",Main Role,No,SongJaeRim,Male,https://i.mydramalist.com/wVR1Jc.jpg
1880,Surplus Princess,KwonShiKyung,Main Role,No,SongJaeRim,Male,https://i.mydramalist.com/wVR1Jc.jpg
1881,I'm Not a Robot,Hoktal,Support Role,No,SongJaeRyong,Male,https://i.mydramalist.com/XED1p_5c.jpg
1882,My Secret Romance,LeeYooMi,Main Role,Yes,SongJiEun,Female,https://i.mydramalist.com/2DXgOc.jpg
1883,Emergency Couple,OhJinHee,Main Role,Yes,SongJiHyo,Female,https://i.mydramalist.com/xYozyc.jpg
1884,Was It Love?,NohAeJung,Main Role,Yes,SongJiHyo,Female,https://i.mydramalist.com/xYozyc.jpg
1885,Was It Love?,RyuJin,Main Role,No,SongJongHo,Male,https://i.mydramalist.com/Y37Bdc.jpg
1886,The Girl Who Sees Scents,ChunBaekKyung,Support Role,No,SongJongHo,Male,https://i.mydramalist.com/Y37Bdc.jpg
1887,Orange Marmalade,"HanYoonJae,HeeMangHighSchool'steacher]",Support Role,No,SongJongHo,Male,https://i.mydramalist.com/Y37Bdc.jpg
1888,The Princess's Man,ShinMyeon,Main Role,No,SongJongHo,Male,https://i.mydramalist.com/Y37Bdc.jpg
1889,Sungkyunkwan Scandal,GooYongHa,Main Role,No,SongJoongKi,Male,https://i.mydramalist.com/1kymd_5c.jpg
1890,The Innocent Man,KangMaRoo,Main Role,Yes,SongJoongKi,Male,https://i.mydramalist.com/1kymd_5c.jpg
1891,Descendants of the Sun,YooShiJin,Main Role,Yes,SongJoongKi,Male,https://i.mydramalist.com/1kymd_5c.jpg
1892,Arthdal Chronicles Part 1: The Children of Prophecy,EunSeom,Main Role,Yes,SongJoongKi,Male,https://i.mydramalist.com/1kymd_5c.jpg
1893,Love Alarm,HwangSunOh,Main Role,No,SongKang,Male,https://i.mydramalist.com/XK1ZZc.jpg
1894,"Cheat On Me, If You Can",YeomJinOk,Support Role,No,SongOkSook,Female,https://i.mydramalist.com/WWjgD_5c.jpg
1895,Possessed,KangPilSung,Main Role,Yes,SongSaeByuk,Male,https://i.mydramalist.com/QXBL5c.jpg
1896,Lie to Me,JiEun,Support Role,No,SongSeoYeon,Female,https://i.mydramalist.com/90lLOc.jpg
1897,Dinner Mate,KimHaeKyung,Main Role,Yes,SongSeungHeon,Male,https://i.mydramalist.com/vqlqec.jpg
1898,Black,"HanMooGang,GrimReaperBlack",Main Role,Yes,SongSeungHeon,Male,https://i.mydramalist.com/vqlqec.jpg
1899,When A Man's in Love,HanTaeSang,Main Role,Yes,SongSeungHeon,Male,https://i.mydramalist.com/vqlqec.jpg
1900,Time Slip Dr. Jin,Dr.Jin,Main Role,No,SongSeungHeon,Male,https://i.mydramalist.com/vqlqec.jpg
1901,My Princess,ParkHaeYoung,Main Role,Yes,SongSeungHeon,Male,https://i.mydramalist.com/vqlqec.jpg
1902,One Spring Night,"LeeTaeHak,HighSchoolPrincipal]",Support Role,No,SongSeungHwan,Male,https://i.mydramalist.com/anPv4c.jpg
1903,The K2,ChoiYooJin,Main Role,No,SongYoonAh,Female,https://i.mydramalist.com/vnA18c.jpg
1904,Best Wedding,ChoiIlJung,Support Role,No,SongYoungKyu,Male,https://i.mydramalist.com/2X6jO_5c.jpg
1905,Hyena,"MaSukGoo,HeeJae's&GeumJa'srival]",Support Role,No,SongYoungKyu,Male,https://i.mydramalist.com/2X6jO_5c.jpg
1906,Wish You: Your Melody From My Heart,LeeYooJin,Support Role,No,SuBin,Female,https://i.mydramalist.com/EPo15c.jpg
1907,Rich Man,LeeYooChan,Main Role,Yes,Suho,Male,https://i.mydramalist.com/Xrjmgc.jpg
1908,Star of the Universe,"WooJoo,Universe",Main Role,Yes,Suho,Male,https://i.mydramalist.com/Xrjmgc.jpg
1909,To The Beautiful You,GooJaeHee,Main Role,Yes,Sulli,Female,https://i.mydramalist.com/KDXz0c.jpg
1910,Can We Get Married?,EunKyeong,Support Role,No,SunWooEunSook,Female,https://i.mydramalist.com/GPxDRc.jpg
1911,Jang Ok Jung,JangHyun,Support Role,No,SungDongIl,Male,https://i.mydramalist.com/XOo6p_5c.jpg
1912,Your Honor,SaMaRyong,Support Role,No,SungDongIl,Male,https://i.mydramalist.com/XOo6p_5c.jpg
1913,Miss Hammurabi,ChiefJudgeHanSeSang,Main Role,No,SungDongIl,Male,https://i.mydramalist.com/XOo6p_5c.jpg
1914,Live,KiHanSol,Support Role,No,SungDongIl,Male,https://i.mydramalist.com/XOo6p_5c.jpg
1915,"It's Okay, That's Love",JoDongMin,Support Role,No,SungDongIl,Male,https://i.mydramalist.com/XOo6p_5c.jpg
1916,Reply 1988,SungDongIl,Support Role,No,SungDongIl,Male,https://i.mydramalist.com/XOo6p_5c.jpg
1917,Oh My Venus,"JangJoonSung,KoreanSnake",Support Role,No,SungHoon,Male,https://i.mydramalist.com/xYb03c.jpg
1918,My Secret Romance,ChaJinWook,Main Role,Yes,SungHoon,Male,https://i.mydramalist.com/xYb03c.jpg
1919,I Picked Up a Star on the Road,KangJoonHyuk,Main Role,Yes,SungHoon,Male,https://i.mydramalist.com/xYb03c.jpg
1920,"Noble, My Love",LeeKangHoon,Main Role,Yes,SungHoon,Male,https://i.mydramalist.com/xYb03c.jpg
1921,Bride of the Century,JangYiHyun,Main Role,No,SungHyuk,Male,https://i.mydramalist.com/wnWNkc.jpg
1922,Queen of Ambition,UhmSamDo,Support Role,No,SungJiRu,Male,https://i.mydramalist.com/jb8Yb_5c.jpg
1923,I Need Romance 3,"JooWan,AllenJoo",Main Role,Yes,SungJoon,Male,https://i.mydramalist.com/Yy0xQc.jpg
1924,High Society,ChoiJoonKi,Main Role,Yes,SungJoon,Male,https://i.mydramalist.com/Yy0xQc.jpg
1925,Lie to Me,HyunSangHee,Main Role,No,SungJoon,Male,https://i.mydramalist.com/Yy0xQc.jpg
1926,Shut Up: Flower Boy Band,KwonJiHyuk,Main Role,Yes,SungJoon,Male,https://i.mydramalist.com/Yy0xQc.jpg
1927,"Hyde, Jekyll, Me",YoonTaeJoo,Main Role,No,SungJoon,Male,https://i.mydramalist.com/Yy0xQc.jpg
1928,Madame Antoine,ChoiSooHyun,Main Role,Yes,SungJoon,Male,https://i.mydramalist.com/Yy0xQc.jpg
1929,Can We Get Married?,JungHoon,Main Role,Yes,SungJoon,Male,https://i.mydramalist.com/Yy0xQc.jpg
1930,Discovery of Romance,NamHaJin,Main Role,No,SungJoon,Male,https://i.mydramalist.com/Yy0xQc.jpg
1931,Gu Family Book,GonYi,Support Role,No,SungJoon,Male,https://i.mydramalist.com/Yy0xQc.jpg
1932,About Time,ParkSungBin,Support Role,No,TaeInHo,Male,https://i.mydramalist.com/4b5erc.jpg
1933,Private Lives,"HanSon,OneHand",Main Role,No,TaeWonSeok,Male,https://i.mydramalist.com/wz3nY_5c.jpg
1934,Long Time No See,"FlyingDagger,ChiSoo",Main Role,Yes,TakWooSuk,Male,https://i.mydramalist.com/0ve2Oc.jpg
1935,The Lover,"Takuya,Room709",Main Role,No,TeradaTakuya,Male,https://i.mydramalist.com/0mnP4c.jpg
1936,Nail Shop Paris,Jin,Main Role,No,Thunder,Male,https://i.mydramalist.com/mkEJJc.jpg
1937,Queen of Ambition,BaekDoHoon,Main Role,No,U-Know,Male,https://i.mydramalist.com/AzO13c.jpg
1938,Ho Goo's Love,DoDoHee,Main Role,Yes,Uee,Female,https://i.mydramalist.com/R3v5Pc.jpg
1939,High Society,JangYoonHa,Main Role,Yes,Uee,Female,https://i.mydramalist.com/R3v5Pc.jpg
1940,Marriage Contract,KangHyeSoo,Main Role,Yes,Uee,Female,https://i.mydramalist.com/R3v5Pc.jpg
1941,Live Up to Your Name,HeoJun,Support Role,No,UhmHyoSub,Male,https://i.mydramalist.com/1gly6c.jpg
1942,Shopping King Louie,KimHoJoon,Support Role,No,UhmHyoSub,Male,https://i.mydramalist.com/1gly6c.jpg
1943,Doctors,JinMyungHoon,Support Role,No,UhmHyoSub,Male,https://i.mydramalist.com/1gly6c.jpg
1944,Best Wedding,HyunMyungYi,Main Role,No,UhmHyunKyung,Female,https://i.mydramalist.com/145R3c.jpg
1945,Witch's Romance,BanJiYun,Main Role,Yes,UhmJungHwa,Female,https://i.mydramalist.com/BDv6b_5c.jpg
1946,I'm Not a Robot,HongBaekGyun,Main Role,No,UhmKiJoon,Male,https://i.mydramalist.com/jbrmO_5c.jpg
1947,Scent of a Woman,ChaeEunSuk,Main Role,No,UhmKiJoon,Male,https://i.mydramalist.com/jbrmO_5c.jpg
1948,My Secret Hotel,YangKyungHee,Support Role,No,UhmSooJung,Female,https://i.mydramalist.com/MgAqqc.jpg
1949,She Would Never Know,ChaeJiSeung,Support Role,No,WangBitNa,Female,https://i.mydramalist.com/xxPwj_5c.jpg
1950,Hotel King,SongChaeKyung,Main Role,No,WangJiHye,Female,https://i.mydramalist.com/exrgW_5c.jpg
1951,Personal Taste,KimInHee,Main Role,No,WangJiHye,Female,https://i.mydramalist.com/exrgW_5c.jpg
1952,Birth of a Beauty,GyoChaeYeon,Main Role,No,WangJiHye,Female,https://i.mydramalist.com/exrgW_5c.jpg
1953,Protect the Boss,SeoNaYoon,Main Role,No,WangJiHye,Female,https://i.mydramalist.com/exrgW_5c.jpg
1954,I Need Romance 3,OhSeRyung,Main Role,No,WangJiWon,Female,https://i.mydramalist.com/1Kwjb_5c.jpg
1955,Thirty But Seventeen,KimTaeRin,Support Role,No,WangJiWon,Female,https://i.mydramalist.com/1Kwjb_5c.jpg
1956,Fated to Love You,KangSeRa,Main Role,No,WangJiWon,Female,https://i.mydramalist.com/1Kwjb_5c.jpg
1957,Romance is a Bonus Book,JiSeoJoon,Main Role,No,WiHaJoon,Male,https://i.mydramalist.com/vyYDqc.jpg
1958,18 Again,YeJiHoon,Support Role,No,WiHaJoon,Male,https://i.mydramalist.com/vyYDqc.jpg
1959,You Make Me Dance,JinHongSeok,Main Role,Yes,WonHyungHoon,Male,https://i.mydramalist.com/vEkrX_5c.jpg
1960,Melting Me Softly,GoMiRan,Main Role,Yes,WonJinAh,Female,https://i.mydramalist.com/Ey22W_5c.jpg
1961,Just Between Lovers,HaMoonSoo,Main Role,Yes,WonJinAh,Female,https://i.mydramalist.com/Ey22W_5c.jpg
1962,She Would Never Know,YoonSongAh,Main Role,Yes,WonJinAh,Female,https://i.mydramalist.com/Ey22W_5c.jpg
1963,Lie to Me,,Support Role,No,WonJongRye,Female,https://i.mydramalist.com/qqWd8c.jpg
1964,Long Time No See,BlackLeopard,Support Role,No,WonTaeSan,Male,https://i.mydramalist.com/PWbEyc.jpg
1965,The King: Eternal Monarch,"JoYeong,JoEunSup",Main Role,No,WooDoHwan,Male,https://i.mydramalist.com/XRq4w_5c.jpg
1966,My Country: The New Age,NamSeonHo,Main Role,Yes,WooDoHwan,Male,https://i.mydramalist.com/XRq4w_5c.jpg
1967,Dramaworld,"SeungWoo,Florist]",Support Role,No,WooDoHwan,Male,https://i.mydramalist.com/XRq4w_5c.jpg
1968,Angel's Last Mission: Love,JungYooMi,Support Role,No,WooHeeJin,Female,https://i.mydramalist.com/8xQEQc.jpg
1969,Beautiful Gong Shim,GongHyuk,Support Role,No,WooHyun,Male,https://i.mydramalist.com/23LNWc.jpg
1970,Forest,KiPilYoung,Support Role,No,WooJungKook,Male,https://i.mydramalist.com/2kX7P_5c.jpg
1971,Bride of the Century,"NaDooRim,JangYiKyung,SoonBok,BoonEe",Main Role,Yes,YangJinSung,Female,https://i.mydramalist.com/ejX7Y_5c.jpg
1972,The Third Charm,LeeSooJae,Support Role,No,YangDongGeun,Male,https://i.mydramalist.com/Z0vp1c.jpg
1973,Live On,JiSoHyun,Main Role,No,YangHyeJi,Female,https://i.mydramalist.com/BNbKz_5c.jpg
1974,The Innocent Man,HanJaeShik,Support Role,No,YangIkJun,Male,https://i.mydramalist.com/Bxe57c.jpg
1975,Crash Landing on You,PyoChiSu,Support Role,No,YangKyungWon,Male,https://i.mydramalist.com/pOO1Vc.jpg
1976,Dr. Romantic,Dr.DoInBum,Support Role,No,YangSeJong,Male,https://i.mydramalist.com/1Z835_5c.jpg
1977,Temperature of Love,OnJungSun,Main Role,Yes,YangSeJong,Male,https://i.mydramalist.com/1Z835_5c.jpg
1978,My Country: The New Age,SeoHwi,Main Role,Yes,YangSeJong,Male,https://i.mydramalist.com/1Z835_5c.jpg
1979,Thirty But Seventeen,GongWooJin,Main Role,Yes,YangSeJong,Male,https://i.mydramalist.com/1Z835_5c.jpg
1980,Thirty But Seventeen,"Jennifer,HwangMiJung",Main Role,No,YeJiWon,Female,https://i.mydramalist.com/6zN8g_5c.jpg
1981,Do Do Sol Sol La La Sol,JinSookKyung,Support Role,No,YeJiWon,Female,https://i.mydramalist.com/6zN8g_5c.jpg
1982,Another Miss Oh,"ParkSooKyung,Isadora",Main Role,No,YeJiWon,Female,https://i.mydramalist.com/6zN8g_5c.jpg
1983,Dinner Mate,NamAhYoung,Support Role,No,YeJiWon,Female,https://i.mydramalist.com/6zN8g_5c.jpg
1984,Introverted Boss,DangYooHee,Support Role,No,YeJiWon,Female,https://i.mydramalist.com/6zN8g_5c.jpg
1985,Love Affairs in the Afternoon,ChoiSooAh,Main Role,No,YeJiWon,Female,https://i.mydramalist.com/6zN8g_5c.jpg
1986,Prison Playbook,ParkSunJa,Support Role,No,YeSooJung,Female,https://i.mydramalist.com/eEPQec.jpg
1987,A Love So Beautiful,WooDaeSung,Main Role,No,YeoHoeHyun,Male,https://i.mydramalist.com/2JBkE_5c.jpg
1988,Girls' Generation 1979,SonJin,Main Role,No,YeoHoeHyun,Male,https://i.mydramalist.com/2JBkE_5c.jpg
1989,Hotel del Luna,GooChanSung,Main Role,Yes,YeoJinGoo,Male,https://i.mydramalist.com/0vVlec.jpg
1990,Orange Marmalade,JungJaeMin,Main Role,Yes,YeoJinGoo,Male,https://i.mydramalist.com/0vVlec.jpg
1991,Warrior Baek Dong Soo,BaekDongSoo,Support Role,No,YeoJinGoo,Male,https://i.mydramalist.com/0vVlec.jpg
1992,Moon Embracing the Sun,LeeHwon,Support Role,No,YeoJinGoo,Male,https://i.mydramalist.com/0vVlec.jpg
1993,The Crowned Clown,"ClownHaSun,KingLeeHun",Main Role,Yes,YeoJinGoo,Male,https://i.mydramalist.com/0vVlec.jpg
1994,My Absolute Boyfriend,"YoungGoo,ZeroNine",Main Role,Yes,YeoJinGoo,Male,https://i.mydramalist.com/0vVlec.jpg
1995,Missing You,HanJungWoo,Support Role,No,YeoJinGoo,Male,https://i.mydramalist.com/0vVlec.jpg
1996,When the Camellia Blooms,"HongJaYoung,Divorcelawyer]",Support Role,No,YeomHyeRan,Female,https://i.mydramalist.com/RJdA6c.jpg
1997,Mirror of the Witch,HongJoo,Support Role,No,YeomJungAh,Female,https://i.mydramalist.com/Zdv6j_5c.jpg
1998,Mask,MinSeokHoon,Main Role,No,YeonJungHoon,Male,https://i.mydramalist.com/2O3p7c.jpg
1999,Man to Man,MoSeungJae,Main Role,No,YeonJungHoon,Male,https://i.mydramalist.com/2O3p7c.jpg
2000,Lie After Lie,KangJiMin,Main Role,Yes,YeonJungHoon,Male,https://i.mydramalist.com/2O3p7c.jpg
2001,Possessed,OhSooHyuk,Support Role,No,YeonJungHoon,Male,https://i.mydramalist.com/2O3p7c.jpg
2002,Long Time No See,"WildDog,GiTae",Main Role,Yes,YeonSeungHo,Male,https://i.mydramalist.com/LxLyyc.jpg
2003,Queen for Seven Days,"YiYeok,NakChun,PrinceJinseongdaegun,KingJungjong",Main Role,Yes,YeonWooJin,Male,https://i.mydramalist.com/1kOqy_5c.jpg
2004,Arang and the Magistrate,JooWal,Main Role,No,YeonWooJin,Male,https://i.mydramalist.com/1kOqy_5c.jpg
2005,Introverted Boss,EunHwanKi,Main Role,Yes,YeonWooJin,Male,https://i.mydramalist.com/1kOqy_5c.jpg
2006,"Marriage, Not Dating",GongKiTae,Main Role,Yes,YeonWooJin,Male,https://i.mydramalist.com/1kOqy_5c.jpg
2007,When A Man's in Love,LeeJaeHee,Main Role,No,YeonWooJin,Male,https://i.mydramalist.com/1kOqy_5c.jpg
2008,Live On,KangJaeYi,Main Role,No,Yeonwoo,Female,https://i.mydramalist.com/vgjp8_5c.jpg
2009,"Cheat On Me, If You Can",GoMiRae,Main Role,No,Yeonwoo,Female,https://i.mydramalist.com/vgjp8_5c.jpg
2010,Monstar,YoonSulChan,Main Role,Yes,YongJunHyung,Male,https://i.mydramalist.com/RjZ2xc.jpg
2011,Clean With Passion For Now,SecretaryGwon,Support Role,No,YooSun,Female,https://i.mydramalist.com/jVP8dc.jpg
2012,Sungkyunkwan Scandal,MoonJaeShin,Main Role,No,YooAhIn,Male,https://i.mydramalist.com/pO1V8c.jpg
2013,Secret Love Affair,LeeSunJae,Main Role,Yes,YooAhIn,Male,https://i.mydramalist.com/pO1V8c.jpg
2014,Six Flying Dragons,LeeBangWon,Main Role,Yes,YooAhIn,Male,https://i.mydramalist.com/pO1V8c.jpg
2015,Chicago Typewriter,"HanSeJoo,SeoHwiYoung",Main Role,Yes,YooAhIn,Male,https://i.mydramalist.com/pO1V8c.jpg
2016,Jang Ok Jung,KingSukJong,Main Role,Yes,YooAhIn,Male,https://i.mydramalist.com/pO1V8c.jpg
2017,Memorials,YoonHeeSoo,Main Role,No,YooDaIn,Female,https://i.mydramalist.com/QgJoW_5c.jpg
2018,Plus Nine Boys,JuDaIn,Main Role,No,YooDaIn,Female,https://i.mydramalist.com/QgJoW_5c.jpg
2019,One More Happy Ending,BaekDaJeong,Main Role,No,YooDaIn,Female,https://i.mydramalist.com/QgJoW_5c.jpg
2020,What Happens to My Family?,ChaSoonBong,Main Role,Yes,YooDongGeun,Male,https://i.mydramalist.com/rqVRNc.jpg
2021,Trot Lovers,ChoiByul,Support Role,No,YooEunMi,Female,https://i.mydramalist.com/pOlQEc.jpg
2022,Love Rain,BaekHyeJung,Support Role,No,YooHyeRi,Female,https://i.mydramalist.com/jxVdd_5c.jpg
2023,One More Happy Ending,TeacherGoDongMi,Main Role,No,YooInNa,Female,https://i.mydramalist.com/kW6rwc.jpg
2024,The Greatest Love,KangSeRi,Main Role,No,YooInNa,Female,https://i.mydramalist.com/kW6rwc.jpg
2025,You Who Came from the Stars,YooSeMi,Main Role,No,YooInNa,Female,https://i.mydramalist.com/kW6rwc.jpg
2026,Touch Your Heart,"OhYoonSeo,OhJinShim",Main Role,Yes,YooInNa,Female,https://i.mydramalist.com/kW6rwc.jpg
2027,Goblin,Sunny,Main Role,No,YooInNa,Female,https://i.mydramalist.com/kW6rwc.jpg
2028,My Secret Hotel,NamSangHyo,Main Role,Yes,YooInNa,Female,https://i.mydramalist.com/kW6rwc.jpg
2029,Queen In Hyun's Man,ChoiHeeJin,Main Role,Yes,YooInNa,Female,https://i.mydramalist.com/kW6rwc.jpg
2030,Mask,ChoiMiYun,Main Role,No,YooInYoung,Female,https://i.mydramalist.com/EyBdp_5c.jpg
2031,Oh My Venus,OhSooJin,Main Role,No,YooInYoung,Female,https://i.mydramalist.com/EyBdp_5c.jpg
2032,Itaewon Class,JangDaeHee,Main Role,No,YooJaeMyung,Male,https://i.mydramalist.com/Wl36W_5c.jpg
2033,Strong Woman Do Bong Soon,DoChilGoo,Support Role,No,YooJaeMyung,Male,https://i.mydramalist.com/Wl36W_5c.jpg
2034,Mr. Heart,CoachBong,Support Role,No,YooJangYoung,Male,https://i.mydramalist.com/qQ7D8c.jpg
2035,When My Love Blooms,HanJaeHyun,Main Role,Yes,YooJiTae,Male,https://i.mydramalist.com/rxLvjc.jpg
2036,Healer,KimMoonHo,Main Role,No,YooJiTae,Male,https://i.mydramalist.com/rxLvjc.jpg
2037,Somehow 18,MaGiHo,Support Role,No,YooJoonHong,Male,https://i.mydramalist.com/AvEbZc.jpg
2038,Color Rush,ChoiYeonWoo,Main Role,Yes,YooJun,Male,https://i.mydramalist.com/6Kq2O_5c.jpg
2039,Shut Up: Flower Boy Band,KimHaJin,Main Role,No,YooMinKyu,Male,https://i.mydramalist.com/RrVZzc.jpg
2040,Live Up to Your Name,"YooJaeHa,YooJinOh",Support Role,No,YooMinKyu,Male,https://i.mydramalist.com/RrVZzc.jpg
2041,Are You Human Too?,SeoJongGil,Main Role,No,YooOhSung,Male,https://i.mydramalist.com/qwng0c.jpg
